ID	signup_ym	birth_year	annual_income	marital_status	children	recency	amount_alcohol	amount_fruit	amount_meat	amount_fish	amount_snack	amount_general	num_purchase_web	num_purchase_store	num_purchase_discount	promotion_1	promotion_2	promotion_3	promotion_4	promotion_5	promotion_6	revenue
0	2021-07	1993	92236300.0	배우자 있음	0	66	310700	13000	720200	330200	113100	70200	3	9	1	0	0	0	0	0	0	11
1584	2022-06	1985	53875900.0	배우자 있음	1	79	222300	9100	222300	32500	24700	115700	8	5	6	0	0	0	0	0	0	11
7264	2022-08	1986	67853500.0	미혼	3	2	15600	0	5200	0	0	1300	1	2	1	0	0	0	0	0	0	11
6274	2022-02	1956	108927000.0	배우자 있음	0	81	1398800	20800	542100	54600	62400	20800	8	6	1	0	0	0	1	1	0	11
1377	2021-11	1962	57916300.0	사별	1	24	236600	5200	42900	0	0	85800	4	5	2	0	0	0	0	0	0	11
454	2021-02	1988	90360400.0	배우자 있음	1	48	1071200	41600	210600	54600	41600	55900	11	11	2	0	0	0	0	0	0	11
1755	2022-07	1996	58765200.0	배우자 있음	1	93	39000	14300	32500	37700	1300	23400	1	4	1	0	0	0	0	0	0	11
2075	2022-02	1977	94198000.0	배우자 있음	0	56	490100	13000	702000	104000	39000	13000	3	7	1	0	0	0	0	0	0	11
4785	2022-07	1978	100908600.0	배우자 있음	2	3	676000	9100	200200	24700	0	18200	6	11	2	0	0	0	0	0	0	11
9076	2021-04	1988	39951600.0	배우자 있음	1	44	201500	1300	32500	0	1300	3900	4	4	4	0	0	0	0	0	0	11
7079	2020-12	1970	83053100.0	이혼	1	38	1166100	29900	269100	19500	14300	119600	9	12	5	0	0	0	0	0	0	11
4653	2021-06	1986	54614300.0	배우자 있음	1	46	170300	0	20800	2600	1300	50700	3	4	4	0	0	0	0	0	0	11
7375	2021-01	1984	66779700.0	배우자 있음	1	84	386100	9100	102700	0	14300	236600	8	4	2	0	0	0	0	0	0	11
709	2021-03	1960	66998100.0	이혼	1	27	1023100	26000	265200	0	0	119600	2	11	3	0	0	0	0	0	0	11
460	2020-11	1980	103909000.0	배우자 있음	0	72	1029600	111800	962000	87100	66300	22100	3	8	1	0	0	0	0	0	0	11
3726	2022-05	1994	44616000.0	배우자 있음	1	66	5200	1300	11700	3900	0	0	1	2	1	0	0	0	0	0	0	11
6798	2021-06	1974	48191000.0	미혼	2	30	300300	9100	178100	5200	19500	50700	5	8	9	0	0	0	0	0	1	11
5341	2021-04	1970	106567500.0	이혼	1	2	1277900	98800	239200	234000	179400	35100	6	4	1	0	0	0	0	1	0	11
1606	2021-08	1979	50167000.0	배우자 있음	1	65	3900	1300	10400	5200	3900	3900	1	2	1	0	0	0	0	0	0	11
9617	2022-07	1959	19542900.0	미혼	0	37	0	5200	6500	7800	0	5200	1	3	1	0	0	0	0	0	0	11
3233	2021-06	1973	81568500.0	배우자 있음	1	89	730600	27300	603200	36400	13000	41600	7	11	3	0	0	0	0	0	0	11
89	2022-03	1983	28875600.0	배우자 있음	1	49	6500	11700	26000	7800	10400	27300	2	4	2	0	0	0	0	0	0	11
2936	2022-03	1990	30759300.0	배우자 있음	1	46	23400	0	5200	0	0	1300	1	3	1	0	0	0	0	0	0	11
9449	2021-12	1966	103689300.0	미혼	1	32	539500	6500	161200	19500	45500	14300	5	11	1	0	0	0	0	0	0	11
7297	2022-03	1981	9750000.0	미혼	1	54	6500	3900	13000	15600	9100	26000	3	3	4	0	0	0	0	0	0	11
11004	2022-08	1901	78236600.0	미혼	1	23	10400	0	6500	9100	0	2600	1	2	1	0	0	0	0	0	0	11
313	2022-01	1976	95491500.0	사별	0	98	1171300	79300	984100	241800	211900	26000	6	10	1	0	0	0	1	0	0	11
9940	2021-03	1966	84449300.0	배우자 있음	1	97	496600	148200	358800	97500	161200	49400	6	4	2	0	0	0	0	0	0	11
10735	2021-10	1979	29645200.0	미혼	1	75	18200	1300	9100	2600	1300	1300	2	2	1	0	0	0	0	0	0	11
9529	2022-02	1998	95793100.0	배우자 있음	0	8	726700	198900	653900	283400	16900	235300	3	9	1	1	0	0	0	0	1	11
6439	2020-11	1966	79396200.0	배우자 있음	1	37	1025700	0	172900	0	36400	197600	11	8	7	0	0	0	0	0	0	11
7411	2022-09	1972	41191800.0	배우자 있음	2	31	14300	0	6500	0	0	1300	1	3	2	0	0	0	0	0	0	11
2176	2021-08	1980	104174200.0	배우자 있음	1	40	1583400	20800	353600	135200	0	104000	5	6	2	1	0	0	1	1	1	11
9265	2021-04	1961	97535100.0	배우자 있음	1	74	1202500	83200	232700	172900	15600	100100	9	6	2	0	0	0	0	0	0	11
8867	2020-11	1996	87809800.0	배우자 있음	0	90	1123200	174200	998400	195000	49400	223600	4	5	1	0	0	0	0	0	0	11
8932	2021-01	1977	84728800.0	배우자 있음	1	57	1248000	36400	237900	286000	91000	91000	9	6	4	0	0	0	0	0	0	11
10236	2021-12	1983	40508000.0	미혼	1	59	20800	3900	32500	7800	1300	16900	2	3	2	0	0	0	0	0	0	11
6340	2022-01	1993	38919400.0	미혼	1	52	3900	3900	9100	0	2600	14300	1	3	2	0	0	0	0	0	0	11
10089	2021-07	1982	133499600.0	이혼	0	5	218400	192400	577200	41600	223600	192400	6	13	1	1	1	0	1	1	1	11
2227	2020-12	1966	34437000.0	배우자 있음	0	92	58500	61100	67600	27300	26000	32500	3	5	2	0	0	0	0	0	0	11
10992	2020-11	1975	98412600.0	배우자 있음	2	77	845000	36400	458900	58500	54600	39000	4	11	5	0	0	0	0	0	0	11
5304	2021-01	1982	40168700.0	미혼	1	35	31200	0	10400	0	0	1300	1	3	2	0	0	0	0	0	0	11
309	2021-01	1969	82344600.0	배우자 있음	1	48	1193400	27300	153400	16900	13000	27300	8	5	3	0	0	0	1	0	0	11
3406	2021-01	1972	59785700.0	미혼	1	97	179400	42900	113100	36400	31200	15600	3	7	4	0	0	0	0	0	0	11
2661	2021-08	1972	24311300.0	미혼	2	95	15600	5200	2600	13000	7800	13000	2	4	4	0	0	0	0	0	0	11
3153	2022-03	1965	52958100.0	미혼	3	24	14300	0	5200	0	0	2600	1	2	1	0	0	0	0	0	0	11
10264	2021-01	1987	19873100.0	이혼	1	60	1300	2600	10400	5200	3900	16900	1	2	2	0	0	1	0	0	1	11
1184	2021-08	1976	90576200.0	이혼	2	46	720200	53300	279500	14300	0	31200	10	10	3	0	0	0	0	0	0	11
4200	2022-09	1978	57406700.0	배우자 있음	1	85	217100	2600	80600	31200	16900	9100	4	6	4	0	0	0	0	0	0	11
9396	2021-02	1986	49032100.0	배우자 있음	1	31	11700	0	7800	5200	1300	6500	1	2	1	0	0	0	0	0	0	11
2387	2021-05	1960	56908800.0	배우자 있음	2	9	230100	2600	92300	3900	2600	26000	5	4	6	0	0	0	0	0	1	11
6690	2021-06	1974	49632700.0	배우자 있음	2	30	49400	5200	28600	5200	2600	26000	3	3	4	0	0	0	0	0	0	11
1225	2022-09	1971	104161200.0	배우자 있음	0	47	627900	109200	517400	266500	109200	313300	3	8	1	0	0	1	0	0	0	11
9703	2021-01	1978	49526100.0	배우자 있음	2	70	100100	2600	45500	0	1300	89700	3	2	4	0	0	1	0	0	1	11
291	2021-09	1978	94822000.0	배우자 있음	0	13	236600	96200	387400	210600	193700	150800	3	6	1	0	0	0	0	0	0	11
4557	2021-12	1978	28691000.0	배우자 있음	1	11	13000	9100	24700	10400	2600	27300	2	2	2	0	0	0	0	0	0	11
2379	2020-12	1961	90047100.0	미혼	0	31	1011400	57200	648700	123500	94900	189800	3	5	2	0	0	0	0	0	1	11
5726	2022-06	1991	41324400.0	미혼	1	15	20800	9100	29900	0	10400	7800	3	4	3	0	0	0	0	0	0	11
3066	2022-05	1983	80476500.0	배우자 있음	1	2	217100	0	55900	7800	2600	16900	4	4	2	0	0	0	0	0	0	11
6336	2022-07	1968	38109500.0	배우자 있음	2	55	16900	2600	18200	10400	9100	5200	2	4	4	0	0	0	0	0	0	11
10967	2021-05	1971	43391400.0	이혼	2	38	42900	7800	52000	3900	9100	13000	2	4	3	0	0	0	0	0	0	11
2304	2021-12	1971	86206900.0	배우자 있음	1	86	812500	9100	128700	13000	28600	9100	6	12	2	0	0	0	0	0	0	11
3445	2021-04	1964	78928200.0	미혼	0	56	280800	210600	291200	131300	119600	210600	7	10	2	0	0	0	0	0	1	11
7828	2022-07	1989	101246600.0	배우자 있음	0	29	88400	167700	514800	244400	28600	19500	3	5	1	0	0	0	0	0	0	11
3762	2021-06	1994	90827100.0	미혼	0	30	254800	0	665600	42900	169000	70200	3	8	1	1	0	0	0	0	1	11
4391	2021-07	1976	82993300.0	이혼	1	64	825500	19500	130000	26000	9100	170300	9	9	1	0	0	0	0	0	0	11
4669	2021-05	1989	31824000.0	배우자 있음	1	46	5200	24700	11700	36400	32500	22100	3	4	3	0	0	0	0	0	0	11
10144	2021-01	1984	66779700.0	배우자 있음	1	84	386100	9100	102700	0	14300	236600	8	4	2	0	0	0	0	0	0	11
8652	2020-11	1954	49088000.0	배우자 있음	0	20	109200	6500	49400	195000	15600	36400	4	6	2	0	0	0	0	0	0	11
1672	2022-05	1982	85332000.0	배우자 있음	1	74	265200	9100	193700	26000	19500	85800	5	8	1	0	0	0	0	0	0	11
8962	2022-07	1983	57614700.0	배우자 있음	2	18	33800	0	10400	0	0	3900	2	3	2	0	0	0	0	0	0	11
9974	2021-10	1982	39820300.0	배우자 있음	1	75	19500	7800	26000	5200	6500	26000	3	2	1	0	0	0	0	0	0	11
10983	2021-04	1960	97861400.0	배우자 있음	0	17	395200	127400	299000	195000	96200	96200	6	13	1	0	0	0	0	0	0	11
8148	2021-04	1964	66167400.0	배우자 있음	2	88	370500	36400	314600	71500	148200	175500	6	12	13	0	0	0	0	0	0	11
10102	2022-08	1974	103929800.0	사별	0	19	513500	237900	734500	215800	183300	36400	5	5	1	0	0	0	0	0	0	11
4697	2021-09	1957	46040800.0	이혼	0	62	322400	3900	105300	5200	3900	66300	7	5	3	0	0	0	0	0	0	11
9262	2021-09	1992	42138200.0	배우자 있음	0	11	26000	7800	6500	0	11700	15600	1	3	1	0	0	1	0	0	0	11
7254	2022-03	1977	49869300.0	배우자 있음	1	74	50700	0	72800	26000	10400	18200	3	3	3	0	0	0	0	0	0	11
4543	2021-01	1988	107246100.0	배우자 있음	0	32	1010100	167700	744900	280800	27300	263900	2	9	1	0	0	0	0	1	0	11
4927	2022-04	1979	21613800.0	배우자 있음	2	76	10400	3900	28600	27300	1300	16900	3	3	3	0	0	0	0	0	0	11
10451	2021-06	1973	38573600.0	배우자 있음	2	6	11700	1300	3900	0	5200	10400	0	3	1	0	0	0	0	0	0	11
2926	2020-11	1960	72736300.0	배우자 있음	1	62	1613300	0	104000	0	16900	52000	3	11	3	0	1	0	1	0	0	11
2874	2021-06	1996	46004400.0	이혼	1	20	7800	5200	9100	5200	3900	10400	1	3	1	0	0	0	0	0	0	11
9738	2021-04	1994	55101800.0	배우자 있음	1	43	84500	5200	20800	0	5200	14300	3	3	1	0	0	0	0	0	0	11
7119	2021-04	1990	89215100.0	미혼	0	45	513500	19500	341900	78000	70200	49400	2	6	1	0	0	0	0	0	0	11
3924	2022-06	1973	75285600.0	이혼	1	34	1041300	0	104000	0	0	45500	8	12	5	0	0	0	1	0	0	11
5827	2022-07	1966	45819800.0	이혼	2	53	46800	0	15600	2600	2600	13000	3	3	4	0	0	0	0	0	0	11
5596	2022-01	1964	76467300.0	배우자 있음	1	44	666900	18200	200200	24700	0	36400	9	9	1	0	0	0	0	0	0	11
10812	2022-05	1986	60290100.0	배우자 있음	1	89	48100	0	59800	5200	3900	0	2	3	1	0	0	0	0	0	0	11
1717	2022-07	1996	51671100.0	미혼	1	43	104000	19500	120900	26000	16900	67600	5	4	3	0	0	0	0	0	0	11
9491	2022-03	1992	31168800.0	배우자 있음	1	68	18200	1300	27300	2600	3900	32500	3	3	3	0	0	0	0	0	0	11
9274	2021-06	1969	105235000.0	배우자 있음	0	44	682500	191100	145600	284700	191100	81900	6	9	1	1	0	0	0	0	0	11
6609	2020-12	1974	35149400.0	사별	0	64	1300	33800	32500	22100	29900	19500	3	3	1	0	0	0	0	0	1	11
6963	2022-06	1955	100694100.0	미혼	0	85	877500	14300	520000	19500	58500	14300	2	10	1	0	0	0	0	1	0	11
4440	2021-12	1972	83330000.0	배우자 있음	1	93	661700	0	35100	0	0	13000	8	6	1	0	0	0	1	0	0	11
1379	2021-07	2000	55471000.0	배우자 있음	0	12	200200	2600	59800	26000	5200	19500	4	4	1	0	0	0	0	0	0	11
10032	2022-04	1984	16342300.0	이혼	1	86	3900	6500	18200	2600	15600	22100	3	3	4	0	0	0	0	0	0	11
2826	2022-01	1975	29346200.0	배우자 있음	3	28	32500	0	10400	2600	0	2600	2	3	2	0	0	0	0	0	0	11
2437	2021-08	1997		배우자 있음	0	69	1119300	179400	599300	78000	39000	79300	6	12	1	1	0	0	1	0	0	11
6320	2021-05	1984	92160900.0	미혼	0	42	998400	57200	729300	100100	57200	18200	6	10	1	0	0	0	0	0	0	11
3050	2022-03	1974	70457400.0	배우자 있음	2	13	240500	0	36400	3900	2600	22100	3	6	6	0	0	0	0	0	0	11
231	2022-06	1964	37490700.0	배우자 있음	2	86	31200	0	9100	0	0	1300	2	3	2	0	0	0	0	0	0	11
2392	2021-10	1980	52417300.0	배우자 있음	2	59	57200	5200	27300	7800	0	35100	3	3	2	0	0	0	0	0	0	11
9478	2020-11	1993	86453900.0	미혼	1	30	118300	83200	166400	84500	3900	65000	4	6	2	0	0	0	0	0	0	11
113	2021-10	1959	40082900.0	배우자 있음	2	33	14300	0	9100	3900	1300	7800	1	3	2	0	0	0	0	0	0	11
2863	2021-11	1978		미혼	3	67	959400	26000	223600	67600	65000	26000	2	10	6	1	0	0	1	0	0	11
1802	2021-04	1979	84233500.0	배우자 있음	1	23	535600	6500	154700	49400	37700	100100	3	12	3	0	0	0	0	0	0	11
520	2021-09	1982	44747300.0	배우자 있음	1	81	3900	3900	9100	7800	2600	11700	1	2	1	0	0	0	0	0	0	11
8275	2022-05	1973	61132500.0	이혼	2	6	20800	0	3900	0	0	1300	1	2	1	0	0	0	0	0	0	11
9750	2021-05	1969	83622500.0	이혼	1	41	950300	78000	458900	101400	15600	94900	10	5	5	0	0	0	0	0	0	11
2607	2021-04	1961	52603200.0	미혼	1	78	551200	22100	153400	9100	29900	53300	8	8	6	0	0	0	0	0	0	11
7214	2021-10	1965	80843100.0	배우자 있음	0	49	1029600	0	357500	58500	58500	163800	4	5	1	0	0	0	0	0	0	11
5835	2021-09	1984	19303700.0	이혼	1	39	27300	2600	36400	3900	2600	11700	2	4	3	0	0	0	0	0	0	11
3896	2022-02	1992	35431500.0	배우자 있음	1	3	28600	1300	14300	0	1300	2600	1	3	1	0	0	0	0	0	0	11
10350	2021-08	1958	70761600.0	배우자 있음	3	37	42900	0	6500	0	0	0	1	3	1	0	0	0	0	0	0	11
7786	2021-05	1994	38998700.0	미혼	1	22	88400	9100	76700	13000	6500	14300	3	4	4	0	0	0	0	0	0	11
2861	2021-07	1991	31293600.0	미혼	1	79	11700	1300	7800	3900	0	5200	1	2	1	0	0	0	0	0	0	11
663	2021-12	1997	44194800.0	미혼	0	46	52000	2600	19500	10400	0	7800	1	3	1	0	0	0	0	0	0	11
10675	2021-06	1964	86234200.0	배우자 있음	1	82	1181700	14300	283400	0	0	29900	9	5	2	0	0	0	0	0	1	11
2521	2021-04	1979	45731400.0	배우자 있음	1	10	29900	1300	16900	2600	2600	23400	1	2	1	0	0	1	0	0	1	11
9592	2021-09	1991	28613000.0	배우자 있음	1	51	14300	2600	11700	3900	0	10400	2	3	2	0	0	0	0	0	0	11
10151	2020-12	1968	80865200.0	이혼	2	38	412100	59800	321100	196300	59800	180700	4	12	1	0	0	0	0	0	0	11
7381	2021-03	1976	98400900.0	이혼	0	10	1036100	198900	380900	93600	126100	39000	11	6	1	1	0	0	1	1	1	11
4099	2021-02	1980	39877500.0	배우자 있음	1	14	13000	2600	20800	14300	2600	27300	1	3	1	0	0	0	0	0	0	11
9560	2021-05	1973	107903900.0	배우자 있음	0	18	1112800	79300	741000	52000	32500	158600	7	8	1	0	0	0	0	1	1	11
1150	2021-12	1907	108591600.0	배우자 있음	0	36	981500	187200	730600	135200	83200	291200	4	4	1	0	0	0	0	1	0	11
10172	2020-11	1996	89251500.0	미혼	0	95	592800	24700	1081600	97500	153400	49400	4	11	1	0	0	0	0	0	0	11
11191	2022-03	1994	53834300.0	이혼	0	11	48100	41600	49400	14300	3900	23400	2	4	1	0	0	0	0	0	0	11
9707	2021-02	1977	71775600.0	배우자 있음	1	65	1433900	0	58500	0	0	44200	4	11	3	0	1	0	1	0	0	11
6245	2021-09	1958	77079600.0	배우자 있음	1	71	491400	18200	88400	24700	18200	18200	3	8	2	0	0	0	0	0	0	11
8234	2021-11	1981	35347000.0	배우자 있음	1	13	1300	7800	9100	0	1300	3900	1	2	1	0	0	1	0	0	1	11
1411	2022-02	1960	107409900.0	이혼	0	58	265200	44200	265200	223600	198900	224900	2	4	1	0	0	0	0	0	0	11
8553	2021-09	1973	57590000.0	배우자 있음	2	65	39000	0	11700	0	0	3900	1	3	2	0	0	0	0	0	0	11
1826	2022-09	1978	110285500.0	이혼	0	0	245700	135200	492700	144300	245700	283400	4	6	1	0	0	0	0	0	1	11
8842	2021-03	1979	39483600.0	사별	2	33	19500	0	15600	9100	3900	9100	2	3	3	0	0	0	0	0	0	11
11030	2022-04	1984	43135300.0	배우자 있음	1	90	11700	0	3900	0	0	5200	1	2	1	0	0	1	0	0	0	11
2579	2022-03	1965	92446900.0	배우자 있음	1	95	643500	42900	331500	14300	42900	10400	6	9	4	0	0	0	0	0	0	11
175	2021-04	1994	93537600.0	배우자 있음	1	93	852800	104000	591500	67600	139100	120900	8	8	2	0	0	1	0	1	0	11
9185	2022-01	1974	90686700.0	미혼	0	38	587600	26000	668200	16900	39000	0	4	5	3	0	0	0	0	0	1	11
11056	2021-01	1982	93728700.0	배우자 있음	0	18	709800	118300	533000	154700	0	28600	3	10	1	0	0	0	0	0	0	11
9365	2021-03	1984	78000000.0	미혼	1	57	1362400	0	282100	0	0	15600	11	5	5	0	0	0	0	0	0	11
6201	2022-02	1986	50235900.0	미혼	2	45	28600	2600	18200	0	1300	13000	2	3	2	0	0	0	0	0	0	11
2061	2021-08	1963	65958100.0	배우자 있음	1	61	101400	0	14300	0	0	13000	2	4	1	0	0	0	1	0	0	11
6184	2021-03	1977	89000600.0	배우자 있음	0	6	729300	83200	1020500	109200	166400	62400	3	8	1	0	0	0	0	0	0	11
6142	2021-11	1951	84594900.0	배우자 있음	0	65	817700	22100	230100	89700	0	10400	5	5	1	0	0	0	0	0	0	11
4107	2022-01	1956	60685300.0	배우자 있음	2	52	349700	19500	89700	19500	24700	49400	4	4	2	0	0	0	0	0	0	11
7274	2020-12	1965	102203400.0	배우자 있음	0	87	956800	211900	1063400	275600	211900	79300	4	10	1	0	0	0	1	0	0	11
9336	2022-06	1977	80843100.0	사별	1	38	665600	0	107900	0	0	53300	6	10	3	0	0	0	0	0	0	11
2958	2022-05	1986	36974600.0	배우자 있음	2	53	24700	3900	13000	14300	10400	7800	2	4	3	0	0	0	0	0	0	11
933	2021-02	1986	49032100.0	배우자 있음	1	31	11700	0	7800	5200	1300	6500	1	2	1	0	0	0	0	0	0	11
5837	2021-03	1975	66922700.0	배우자 있음	2	67	321100	10400	208000	7800	10400	84500	6	6	7	0	0	0	0	0	0	11
10704	2020-11	1977	71243900.0	미혼	1	65	525200	0	119600	36400	35100	184600	6	9	2	0	0	0	0	0	0	11
5125	2021-08	1968	103389000.0	배우자 있음	0	64	432900	0	1059500	167700	54600	37700	4	11	1	0	0	0	0	0	0	11
4432	2021-06	1984	41099500.0	이혼	1	82	2600	3900	26000	7800	14300	11700	2	3	2	0	0	0	0	0	0	11
5955	2021-02	1970	93632500.0	배우자 있음	0	27	1082900	42900	713700	196300	172900	302900	4	8	1	0	0	0	0	0	0	11
2928	2021-02	1983	68398200.0	미혼	1	63	1025700	0	184600	15600	11700	49400	2	8	2	0	0	0	0	0	0	11
5680	2022-07	1992	46389200.0	배우자 있음	1	66	13000	5200	9100	0	7800	3900	1	3	1	0	0	0	0	0	0	11
10313	2021-01	1983	62631400.0	배우자 있음	2	69	206700	5200	58500	7800	2600	49400	5	4	6	0	0	0	0	0	0	11
2557	2021-11	1978	38412400.0	미혼	1	52	9100	1300	7800	3900	1300	14300	1	2	1	0	0	1	0	0	0	11
1245	2021-02	1974	82953000.0	미혼	1	45	1270100	15600	328900	20800	15600	131300	4	12	4	0	0	0	1	0	0	11
1519	2021-09	1980	50151400.0	미혼	2	2	49400	5200	28600	3900	3900	3900	3	3	3	0	0	0	0	0	1	11
10703	2020-11	1983	59927400.0	미혼	2	86	74100	0	35100	0	0	46800	3	2	4	0	0	0	0	0	0	11
1726	2021-06	1978	29360500.0	미혼	0	23	3900	11700	19500	16900	2600	50700	1	2	1	0	0	1	0	0	1	11
4459	2021-03	1997	39362700.0	미혼	1	13	13000	5200	18200	5200	5200	1300	1	3	1	0	0	0	0	0	0	11
1729	2021-12	1969	86353800.0	배우자 있음	1	14	1355900	31200	126100	41600	31200	204100	3	10	2	0	0	0	0	0	0	11
1517	2021-09	1977	40068600.0	미혼	1	92	3900	11700	16900	2600	15600	15600	1	3	1	0	0	0	0	0	0	11
2098	2021-04	1977	43655300.0	배우자 있음	2	38	14300	0	6500	0	0	1300	1	2	1	0	0	0	0	0	0	11
9543	2022-02	1993	25981800.0	배우자 있음	1	74	3900	7800	6500	0	2600	7800	0	3	1	0	0	0	0	0	0	11
6878	2021-03	1962	35647300.0	사별	0	14	55900	15600	124800	101400	52000	71500	4	6	3	0	0	0	0	0	0	11
3310	2020-11	1981	46394400.0	배우자 있음	3	94	94900	3900	117000	15600	1300	41600	4	4	7	0	0	0	0	0	0	11
2724	2022-06	1989	46985900.0	미혼	1	33	15600	0	1300	0	0	7800	0	2	1	0	0	0	0	0	0	11
948	2021-08	1979	13318500.0	미혼	1	32	5200	9100	9100	7800	5200	16900	1	2	3	0	0	0	0	0	0	11
6720	2022-01	1976	56933500.0	배우자 있음	1	11	408200	14300	68900	5200	3900	139100	7	4	3	0	0	0	1	0	1	11
6202	2021-01	1968	82395300.0	배우자 있음	1	78	742300	65000	184600	42900	65000	206700	4	13	4	0	0	0	0	0	0	11
2066	2020-11	1957	50469900.0	배우자 있음	1	56	91000	0	14300	2600	10400	29900	2	3	1	0	0	0	0	0	0	11
9799	2021-08	1976	108763200.0	이혼	2	57	1125800	27300	196300	36400	27300	111800	2	12	3	0	0	0	0	0	0	11
8318	2022-04	1987	117390000.0	배우자 있음	0	7	772200	174200	1021800	42900	174200	74100	5	8	0	0	0	0	0	1	0	11
5642	2022-03	1987	81248700.0	배우자 있음	1	0	182000	5200	79300	0	16900	5200	3	6	2	0	0	0	0	0	0	11
2669	2022-07	2001	96580900.0	미혼	0	66	487500	197600	435500	120900	118300	105300	5	6	1	0	0	0	0	0	0	11
455	2021-07	1954	66315600.0	배우자 있음	0	86	132600	11700	81900	2600	11700	31200	4	4	1	0	0	0	0	0	0	11
7683	2022-05	1976	92010100.0	배우자 있음	1	80	720200	45500	146900	0	9100	101400	5	12	3	0	0	0	0	0	0	11
3428	2022-01	1999	89286600.0	배우자 있음	0	56	1194700	0	656500	128700	39000	58500	4	10	1	0	0	0	0	0	0	11
7414	2020-12	1979	56971200.0	배우자 있음	2	18	124800	1300	54600	15600	3900	41600	3	4	4	0	0	0	0	0	0	11
6354	2020-11	1992	19948500.0	배우자 있음	1	51	6500	2600	20800	3900	2600	24700	1	2	2	0	0	0	0	0	1	11
798	2021-03	1995	30474600.0	미혼	1	71	2600	0	7800	10400	7800	6500	1	3	1	0	0	0	0	0	0	11
8213	2021-02	1988	18869500.0	배우자 있음	1	71	7800	5200	11700	7800	46800	45500	2	3	4	0	0	0	0	0	1	11
2488	2021-06	1964	40813500.0	이혼	2	80	29900	1300	32500	0	10400	9100	2	3	4	0	0	0	0	0	0	11
9999	2020-12	1973	97858800.0	배우자 있음	0	2	793000	136500	162500	178100	54600	27300	9	9	1	0	0	0	0	0	0	11
7617	2021-11	1982	55084900.0	미혼	2	83	87100	6500	79300	3900	10400	24700	2	5	5	0	0	0	0	0	0	11
615	2021-06	1968	39659100.0	배우자 있음	0	29	84500	46800	96200	49400	26000	143000	5	4	1	0	0	0	0	0	0	11
2552	2022-01	1963	72177300.0	미혼	3	11	540800	0	33800	0	0	5200	6	6	9	0	0	0	1	0	1	11
194	2022-09	1973	62407800.0	배우자 있음	2	55	29900	0	14300	3900	2600	2600	1	3	1	0	0	0	0	0	0	11
3645	2020-11	1980	35376900.0	미혼	1	19	24700	3900	33800	13000	11700	3900	2	4	3	0	0	0	0	0	1	11
8890	2022-08	1979	85550400.0	이혼	2	1	201500	9100	104000	16900	9100	13000	5	5	3	0	0	0	0	0	0	11
5049	2021-09	1982	39456300.0	배우자 있음	1	19	18200	0	31200	3900	3900	2600	3	2	1	0	0	0	0	0	0	11
9973	2021-01	1971	65568100.0	배우자 있음	2	28	481000	11700	119600	7800	11700	5200	7	8	3	0	0	0	0	0	0	11
7301	2021-02	1990	30700800.0	미혼	1	76	5200	28600	14300	3900	9100	41600	3	3	2	0	0	0	0	0	1	11
10882	2021-02	1984	70015400.0	배우자 있음	1	50	529100	68900	287300	75400	195000	33800	4	6	4	0	0	0	0	0	0	11
7030	2021-06	1963	86404500.0	배우자 있음	1	1	1560000	0	265200	49400	37700	18200	11	12	3	1	0	0	0	0	0	11
7422	2020-11	1995	60999900.0	미혼	1	90	110500	57200	70200	132600	101400	7800	5	7	3	0	0	0	0	0	0	11
3523	2021-04	1970	97593600.0	배우자 있음	1	83	757900	44200	401700	0	28600	162500	5	8	2	0	0	0	0	0	0	11
7106	2022-06	1951	98624500.0	배우자 있음	0	73	627900	0	768300	202800	0	15600	3	10	1	0	0	0	0	0	0	11
6504	2022-02	1983	25725700.0	배우자 있음	1	24	2600	6500	11700	36400	7800	36400	2	3	3	0	0	1	0	0	0	11
5067	2022-05	2002	104174200.0	배우자 있음	0	11	1255800	33800	366600	67600	33800	33800	2	11	1	1	1	0	1	1	0	11
4216	2021-05	1989	118384500.0	미혼	0	33	1068600	148200	140400	232700	178100	148200	7	9	1	1	0	0	0	1	1	11
8581	2021-06	1979	64356500.0	배우자 있음	2	4	785200	0	130000	24700	0	36400	10	8	9	0	0	0	0	0	0	11
5929	2022-08	1981	48621300.0	배우자 있음	1	14	24700	3900	24700	3900	1300	3900	2	3	2	0	0	0	0	0	0	11
3129	2022-08	1991	39124800.0	배우자 있음	1	30	6500	3900	14300	15600	6500	11700	2	3	1	0	0	0	0	0	0	11
6528	2022-09	1990	24039600.0	배우자 있음	1	75	2600	2600	2600	2600	1300	1300	1	2	1	0	0	0	0	0	0	11
1361	2021-08	1982	107359200.0	배우자 있음	0	26	1398800	88400	133900	37700	118300	88400	3	8	1	0	0	0	1	1	1	11
6932	2021-07	1949	120935100.0	배우자 있음	0	77	1670500	54600	930800	71500	0	27300	7	5	0	0	0	0	0	1	0	11
7284	2022-03	1961	63291800.0	배우자 있음	3	8	13000	0	9100	2600	0	1300	1	2	1	0	0	0	0	0	0	11
1340	2022-07	1994	120783000.0	배우자 있음	0	42	716300	178100	1029600	232700	133900	42900	6	13	1	1	0	0	1	1	0	11
8746	2022-07	1997	98062900.0	배우자 있음	1	28	1040000	0	386100	0	44200	74100	2	10	2	1	0	0	1	0	0	11
5987	2022-07	1997	13525200.0	배우자 있음	1	52	2600	2600	14300	13000	7800	15600	1	4	2	0	0	0	0	0	0	11
