연월,시군구명,읍면동명,업종명,성별,이용자수,이용금액
2018-01-01,제주시,한림읍,한식 음식점업,여성,8000,291602700
2018-01-01,제주시,한림읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,813,11150550
2018-01-01,제주시,한림읍,체인화 편의점,여성,6251,68955700
2018-01-01,제주시,한림읍,차량용 주유소 운영업,여성,2296,137528332
2018-01-01,제주시,한림읍,차량용 가스 충전업,여성,150,16903560
2018-01-01,제주시,한림읍,전시 및 행사 대행업,여성,724,24943700
2018-01-01,제주시,화북동,일식 음식점업,남성,45,2562000
2018-01-01,제주시,한림읍,일식 음식점업,여성,237,16898000
2018-01-01,제주시,한림읍,일반유흥 주점업,여성,55,15005000
2018-01-01,제주시,한림읍,육류 소매업,여성,294,21931340
2018-01-01,제주시,한림읍,욕탕업,여성,51,778900
2018-01-01,제주시,한림읍,여관업,여성,395,32113970
2018-01-01,제주시,한림읍,스포츠 및 레크레이션 용품 임대업,여성,44,2732016
2018-01-01,제주시,화북동,자동차 임대업,남성,17,780267
2018-01-01,제주시,아라동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,2501,36673950
2018-01-01,제주시,추자면,차량용 가스 충전업,여성,8,704000
2018-01-01,제주시,추자면,일반유흥 주점업,여성,13,2350000
2018-01-01,제주시,아라동,기타 주점업,여성,13,1337000
2018-01-01,제주시,아라동,기타 외국식 음식점업,여성,609,17156400
2018-01-01,제주시,아라동,그외 기타 종합 소매업,여성,4,1010000
2018-01-01,제주시,아라동,관광 민예품 및 선물용품 소매업,여성,2,34000
2018-01-01,제주시,아라동,과실 및 채소 소매업,여성,176,8968560
2018-01-01,제주시,아라동,골프장 운영업,여성,36,3191500
2018-01-01,제주시,아라동,건강보조식품 소매업,여성,2,50000
2018-01-01,제주시,삼양동,비알콜 음료점업,여성,1370,11621400
2018-01-01,제주시,삼양동,기타 주점업,여성,42,2426000
2018-01-01,제주시,삼양동,기타 외국식 음식점업,남성,345,6833500
2018-01-01,제주시,삼양동,수산물 소매업,남성,14,586000
2018-01-01,제주시,삼양동,서양식 음식점업,남성,522,12215500
2018-01-01,제주시,삼양동,빵 및 과자류 소매업,남성,1338,17666980
2018-01-01,제주시,삼양동,비알콜 음료점업,남성,1169,9571500
2018-01-01,제주시,삼양동,기타음식료품위주종합소매업,여성,1319,28515500
2018-01-01,제주시,삼양동,기타음식료품위주종합소매업,남성,1237,27465420
2018-01-01,제주시,아라동,기타음식료품위주종합소매업,여성,1803,71339210
2018-01-01,제주시,아라동,빵 및 과자류 소매업,여성,3947,55021670
2018-01-01,제주시,삼양동,여관업,여성,52,2018900
2018-01-01,제주시,삼양동,스포츠 및 레크레이션 용품 임대업,여성,105,5076850
2018-01-01,제주시,삼양동,슈퍼마켓,여성,7296,201064577
2018-01-01,제주시,삼양동,수산물 소매업,여성,4,185000
2018-01-01,제주시,삼양동,서양식 음식점업,여성,582,12939630
2018-01-01,제주시,삼양동,빵 및 과자류 소매업,여성,1655,19653960
2018-01-01,제주시,아라동,비알콜 음료점업,여성,2743,27919230
2018-01-01,제주시,삼양동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1149,18589380
2018-01-01,제주시,삼도2동,일식 음식점업,여성,20,1115000
2018-01-01,제주시,아라동,마사지업,여성,1,55000
2018-01-01,제주시,아라동,스포츠 및 레크레이션 용품 임대업,여성,43,14463300
2018-01-01,제주시,아라동,슈퍼마켓,여성,9733,228915008
2018-01-01,제주시,아라동,수산물 소매업,여성,3,303000
2018-01-01,제주시,아라동,서양식 음식점업,여성,3857,97234770
2018-01-01,제주시,삼양동,화장품 및 방향제 소매업,여성,282,7365650
2018-01-01,제주시,삼양동,기타 주점업,남성,121,14517000
2018-01-01,제주시,삼양동,그외 기타 종합 소매업,남성,1,100000
2018-01-01,제주시,삼양동,기타 외국식 음식점업,여성,317,6362300
2018-01-01,제주시,삼양동,한식 음식점업,남성,6273,266138448
2018-01-01,제주시,삼양동,화장품 및 방향제 소매업,남성,98,3325560
2018-01-01,제주시,삼양동,과실 및 채소 소매업,여성,341,18711500
2018-01-01,제주시,삼양동,그외 기타 종합 소매업,여성,2,100000
2018-01-01,제주시,아라동,여관업,여성,113,7189315
2018-01-01,제주시,아라동,여행사업,여성,1,40000
2018-01-01,제주시,삼양동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,1334,23396570
2018-01-01,제주시,아라동,욕탕업,여성,13,130000
2018-01-01,제주시,애월읍,수산물 소매업,남성,26,1975000
2018-01-01,제주시,애월읍,서양식 음식점업,남성,4208,101182970
2018-01-01,제주시,애월읍,빵 및 과자류 소매업,남성,840,11333070
2018-01-01,제주시,애월읍,비알콜 음료점업,남성,1713,23774600
2018-01-01,제주시,애월읍,기타음식료품위주종합소매업,남성,10093,481691584
2018-01-01,제주시,애월읍,기타 주점업,남성,44,8486000
2018-01-01,제주시,애월읍,기타 외국식 음식점업,남성,308,8609000
2018-01-01,제주시,삼양동,체인화 편의점,남성,11131,107731260
2018-01-01,제주시,삼양동,차량용 주유소 운영업,남성,2528,168391959
2018-01-01,제주시,삼양동,차량용 가스 충전업,남성,84,8966800
2018-01-01,제주시,삼양동,과실 및 채소 소매업,남성,327,18689600
2018-01-01,제주시,삼양동,건강보조식품 소매업,남성,2,690000
2018-01-01,제주시,삼도2동,화장품 및 방향제 소매업,여성,41,7055400
2018-01-01,제주시,삼도2동,호텔업,여성,619,111384039
2018-01-01,제주시,삼도2동,한식 음식점업,여성,5332,187761191
2018-01-01,제주시,삼도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,394,3879950
2018-01-01,제주시,삼양동,슈퍼마켓,남성,9209,213621143
2018-01-01,제주시,삼양동,스포츠 및 레크레이션 용품 임대업,남성,291,11827660
2018-01-01,제주시,삼양동,여관업,남성,87,4934700
2018-01-01,제주시,삼양동,여행사업,남성,2,2438500
2018-01-01,제주시,삼양동,욕탕업,남성,319,8959000
2018-01-01,제주시,외도동,욕탕업,남성,1,100000
2018-01-01,제주시,삼양동,일식 음식점업,남성,222,13338500
2018-01-01,제주시,삼양동,전시 및 행사 대행업,남성,1,180000
2018-01-01,제주시,삼양동,중식 음식점업,남성,888,27011000
2018-01-01,제주시,삼양동,한식 음식점업,여성,3168,122343440
2018-01-01,제주시,삼양동,욕탕업,여성,185,5477000
2018-01-01,제주시,삼양동,일식 음식점업,여성,83,4421000
2018-01-01,제주시,삼양동,전시 및 행사 대행업,여성,4,317000
2018-01-01,제주시,한경면,서양식 음식점업,남성,463,11217100
2018-01-01,제주시,한경면,수산물 소매업,남성,39,3486500
2018-01-01,제주시,한경면,슈퍼마켓,남성,1632,40729650
2018-01-01,제주시,한경면,스포츠 및 레크레이션 용품 임대업,남성,8,158000
2018-01-01,제주시,한경면,여관업,남성,36,1719500
2018-01-01,제주시,한경면,욕탕업,남성,6,195000
2018-01-01,제주시,한경면,빵 및 과자류 소매업,남성,27,258400
2018-01-01,제주시,한경면,육류 소매업,남성,1,70000
2018-01-01,제주시,추자면,일반유흥 주점업,남성,48,7740000
2018-01-01,제주시,추자면,여행사업,남성,1,90000
2018-01-01,제주시,조천읍,그외 기타 스포츠시설 운영업,여성,3,198000
2018-01-01,제주시,조천읍,수산물 소매업,여성,5,213000
2018-01-01,제주시,조천읍,일반유흥 주점업,여성,47,2306400
2018-01-01,제주시,조천읍,육류 소매업,여성,99,8114502
2018-01-01,제주시,한경면,일식 음식점업,남성,92,4092300
2018-01-01,제주시,한경면,비알콜 음료점업,남성,22,590800
2018-01-01,제주시,한경면,기타음식료품위주종합소매업,남성,1402,43482050
2018-01-01,제주시,한경면,기타 주점업,남성,38,8295000
2018-01-01,제주시,추자면,여관업,여성,2,252000
2018-01-01,제주시,추자면,슈퍼마켓,여성,226,5560770
2018-01-01,제주시,추자면,기타 주점업,여성,9,1200000
2018-01-01,제주시,추자면,육류 소매업,남성,6,114000
2018-01-01,제주시,추자면,과실 및 채소 소매업,여성,10,5741400
2018-01-01,제주시,추자면,한식 음식점업,남성,344,25187500
2018-01-01,제주시,추자면,체인화 편의점,남성,946,13739140
2018-01-01,제주시,추자면,차량용 주유소 운영업,남성,109,9893350
2018-01-01,제주시,추자면,차량용 가스 충전업,남성,8,674000
2018-01-01,제주시,추자면,중식 음식점업,남성,59,2117000
2018-01-01,제주시,추자면,체인화 편의점,여성,221,3458830
2018-01-01,제주시,추자면,한식 음식점업,여성,99,7856500
2018-01-01,제주시,한경면,골프장 운영업,남성,447,85062650
2018-01-01,제주시,한경면,과실 및 채소 소매업,남성,408,29227100
2018-01-01,제주시,한경면,관광 민예품 및 선물용품 소매업,남성,24,5144000
2018-01-01,제주시,조천읍,욕탕업,여성,186,6180000
2018-01-01,제주시,추자면,중식 음식점업,여성,10,323000
2018-01-01,제주시,조천읍,여관업,여성,556,28733125
2018-01-01,제주시,조천읍,슈퍼마켓,여성,3659,99770670
2018-01-01,제주시,추자면,과실 및 채소 소매업,남성,25,6709770
2018-01-01,제주시,추자면,기타 수상오락 서비스업,남성,2,1240000
2018-01-01,제주시,추자면,기타 주점업,남성,51,9379000
2018-01-01,제주시,추자면,수산물 소매업,남성,9,864000
2018-01-01,제주시,추자면,슈퍼마켓,남성,497,11020259
2018-01-01,제주시,추자면,스포츠 및 레크레이션 용품 임대업,남성,7,707000
2018-01-01,제주시,조천읍,휴양콘도 운영업,여성,1046,108106470
2018-01-01,제주시,용담2동,스포츠 및 레크레이션 용품 임대업,남성,65,3909000
2018-01-01,제주시,용담2동,수산물 소매업,남성,562,37221810
2018-01-01,제주시,삼양동,육류 소매업,여성,234,16405416
2018-01-01,제주시,삼양동,체인화 편의점,여성,4591,40092820
2018-01-01,제주시,삼양동,차량용 주유소 운영업,여성,1242,74371330
2018-01-01,제주시,삼양동,차량용 가스 충전업,여성,84,10175100
2018-01-01,제주시,삼양동,중식 음식점업,여성,583,16680500
2018-01-01,제주시,일도2동,여행사업,남성,122,8324750
2018-01-01,제주시,조천읍,화장품 및 방향제 소매업,여성,44,2548200
2018-01-01,제주시,조천읍,호텔업,여성,22,1328000
2018-01-01,제주시,조천읍,한식 음식점업,여성,8245,295964850
2018-01-01,제주시,조천읍,서양식 음식점업,여성,1862,32581310
2018-01-01,제주시,추자면,여관업,남성,15,6849000
2018-01-01,제주시,조천읍,빵 및 과자류 소매업,여성,1983,29343820
2018-01-01,제주시,조천읍,비알콜 음료점업,여성,474,5713330
2018-01-01,제주시,조천읍,기타음식료품위주종합소매업,여성,1777,49561790
2018-01-01,제주시,조천읍,기타 주점업,여성,13,1052000
2018-01-01,제주시,조천읍,기타 외국식 음식점업,여성,156,3943500
2018-01-01,제주시,조천읍,그외 기타 종합 소매업,여성,1962,75319390
2018-01-01,제주시,조천읍,일식 음식점업,여성,304,22375012
2018-01-01,제주시,조천읍,전시 및 행사 대행업,여성,2417,56538250
2018-01-01,제주시,조천읍,중식 음식점업,여성,294,8718200
2018-01-01,제주시,조천읍,차량용 가스 충전업,여성,188,17089200
2018-01-01,제주시,조천읍,차량용 주유소 운영업,여성,2334,141425349
2018-01-01,제주시,조천읍,체인화 편의점,여성,5388,51383350
2018-01-01,제주시,조천읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,767,15126050
2018-01-01,제주시,조천읍,스포츠 및 레크레이션 용품 임대업,여성,214,7420800
2018-01-01,제주시,외도동,육류 소매업,남성,149,17741820
2018-01-01,제주시,용담2동,과실 및 채소 소매업,남성,991,46033530
2018-01-01,제주시,외도동,자동차 임대업,남성,299,28461546
2018-01-01,서귀포시,정방동,욕탕업,남성,21,332100
2018-01-01,서귀포시,정방동,여관업,남성,1894,160225623
2018-01-01,서귀포시,정방동,차량용 주유소 운영업,여성,601,36038459
2018-01-01,서귀포시,예래동,일식 음식점업,여성,50,5819500
2018-01-01,서귀포시,예래동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1076,14062600
2018-01-01,서귀포시,예래동,체인화 편의점,여성,5406,64610140
2018-01-01,서귀포시,예래동,차량용 주유소 운영업,여성,1318,63743539
2018-01-01,서귀포시,예래동,차량용 가스 충전업,여성,45,11683670
2018-01-01,서귀포시,예래동,중식 음식점업,여성,114,3481500
2018-01-01,서귀포시,예래동,전시 및 행사 대행업,여성,1207,38461800
2018-01-01,서귀포시,예래동,일반유흥 주점업,여성,129,4455000
2018-01-01,서귀포시,정방동,스포츠 및 레크레이션 용품 임대업,남성,1231,192032600
2018-01-01,서귀포시,예래동,육류 소매업,여성,6,115000
2018-01-01,서귀포시,예래동,욕탕업,여성,46,1700700
2018-01-01,서귀포시,정방동,일식 음식점업,여성,1827,140632300
2018-01-01,서귀포시,예래동,여관업,여성,664,76960966
2018-01-01,서귀포시,예래동,슈퍼마켓,여성,105,1353950
2018-01-01,서귀포시,표선면,건강보조식품 소매업,여성,53,4836900
2018-01-01,서귀포시,예래동,한식 음식점업,여성,3871,262514450
2018-01-01,서귀포시,예래동,호텔업,여성,2047,468548638
2018-01-01,서귀포시,예래동,화장품 및 방향제 소매업,여성,29,398620
2018-01-01,서귀포시,예래동,휴양콘도 운영업,여성,41,12194000
2018-01-01,서귀포시,정방동,건강보조식품 소매업,남성,35,5284340
2018-01-01,서귀포시,정방동,과실 및 채소 소매업,남성,1635,70088773
2018-01-01,서귀포시,정방동,관광 민예품 및 선물용품 소매업,남성,515,13570560
2018-01-01,서귀포시,정방동,그외 기타 종합 소매업,남성,1,600000
2018-01-01,서귀포시,정방동,기타 외국식 음식점업,남성,463,28733000
2018-01-01,서귀포시,정방동,기타 주점업,남성,925,188564000
2018-01-01,서귀포시,정방동,기타음식료품위주종합소매업,남성,1242,80859470
2018-01-01,서귀포시,정방동,마사지업,남성,1,90000
2018-01-01,서귀포시,예래동,스포츠 및 레크레이션 용품 임대업,여성,91,10229300
2018-01-01,서귀포시,정방동,일반유흥 주점업,여성,419,51812200
2018-01-01,서귀포시,정방동,육류 소매업,여성,921,52105748
2018-01-01,서귀포시,정방동,욕탕업,여성,7,211600
2018-01-01,서귀포시,중앙동,기타음식료품위주종합소매업,남성,1242,80859470
2018-01-01,서귀포시,정방동,호텔업,여성,5,245000
2018-01-01,서귀포시,중앙동,기타 외국식 음식점업,남성,463,28733000
2018-01-01,서귀포시,정방동,한식 음식점업,남성,18562,888194798
2018-01-01,서귀포시,정방동,그외 기타 스포츠시설 운영업,여성,1,300000
