연월,시군구명,읍면동명,업종명,성별,이용자수,이용금액
2017-01-01,서귀포시,서홍동,슈퍼마켓,여성,408,17260910
2017-01-01,서귀포시,성산읍,휴양콘도 운영업,여성,519,36326650
2017-01-01,서귀포시,송산동,과실 및 채소 소매업,남성,1842,150450150
2017-01-01,제주시,이도2동,여행사업,여성,20,9231223
2017-01-01,제주시,이도2동,욕탕업,여성,380,4785050
2017-01-01,제주시,이도2동,육류 소매업,여성,1831,120413730
2017-01-01,제주시,이도2동,수산물 소매업,여성,282,18809870
2017-01-01,제주시,일도1동,과실 및 채소 소매업,남성,1049,63851100
2017-01-01,제주시,이호동,수산물 소매업,여성,5,2191000
2017-01-01,제주시,이도2동,여관업,여성,191,10207350
2017-01-01,제주시,이호동,스포츠 및 레크레이션 용품 임대업,여성,16,662500
2017-01-01,제주시,이호동,체인화 편의점,남성,2911,27046410
2017-01-01,제주시,이호동,차량용 주유소 운영업,남성,1822,90679180
2017-01-01,제주시,이호동,차량용 가스 충전업,남성,40,2915000
2017-01-01,제주시,이호동,중식 음식점업,남성,306,7585000
2017-01-01,제주시,이호동,자동차 임대업,남성,633,42365250
2017-01-01,제주시,이호동,일식 음식점업,남성,14,594000
2017-01-01,제주시,이호동,한식 음식점업,남성,813,44970000
2017-01-01,제주시,이호동,육류 소매업,남성,17,1014300
2017-01-01,제주시,이도2동,스포츠 및 레크레이션 용품 임대업,여성,269,42318700
2017-01-01,제주시,이도2동,서양식 음식점업,여성,5892,106803270
2017-01-01,제주시,이도2동,차량용 주유소 운영업,여성,4420,216518868
2017-01-01,제주시,이도2동,차량용 가스 충전업,여성,104,9008840
2017-01-01,제주시,이도2동,중식 음식점업,여성,680,17740500
2017-01-01,제주시,이도2동,전시 및 행사 대행업,여성,455,10759150
2017-01-01,제주시,이도2동,자동차 임대업,여성,151,6398150
2017-01-01,제주시,이도2동,일식 음식점업,여성,1898,73831550
2017-01-01,제주시,이도2동,슈퍼마켓,여성,23922,1058168962
2017-01-01,제주시,이도2동,일반유흥 주점업,여성,661,46521500
2017-01-01,제주시,이도2동,기타 주점업,여성,128,19264500
2017-01-01,제주시,이도2동,기타음식료품위주종합소매업,여성,11,204500
2017-01-01,제주시,이도2동,마사지업,여성,7,305000
2017-01-01,제주시,이도2동,비알콜 음료점업,여성,7202,69735214
2017-01-01,제주시,이도2동,빵 및 과자류 소매업,여성,5927,83304630
2017-01-01,제주시,이호동,서양식 음식점업,여성,193,2576000
2017-01-01,제주시,이도2동,기타 외국식 음식점업,여성,557,18251300
2017-01-01,제주시,이호동,욕탕업,남성,113,2663000
2017-01-01,제주시,이호동,여관업,남성,39,3410700
2017-01-01,제주시,이호동,스포츠 및 레크레이션 용품 임대업,남성,95,3053000
2017-01-01,제주시,이호동,기타 외국식 음식점업,남성,83,1042000
2017-01-01,제주시,이호동,차량용 주유소 운영업,여성,941,40769737
2017-01-01,제주시,도두동,중식 음식점업,여성,44,866000
2017-01-01,제주시,용담2동,그외 기타 종합 소매업,여성,10,120000
2017-01-01,제주시,도두동,일식 음식점업,여성,350,36667800
2017-01-01,서귀포시,송산동,비알콜 음료점업,남성,2159,28210750
2017-01-01,제주시,이호동,관광 민예품 및 선물용품 소매업,남성,69,1800870
2017-01-01,서귀포시,송산동,마사지업,남성,5,725000
2017-01-01,서귀포시,송산동,기타 주점업,남성,992,187840600
2017-01-01,서귀포시,송산동,기타 외국식 음식점업,남성,682,26772955
2017-01-01,서귀포시,송산동,기타 수상오락 서비스업,남성,2,1165000
2017-01-01,서귀포시,송산동,기타 대형 종합 소매업,남성,5129,320427060
2017-01-01,서귀포시,송산동,그외 기타 종합 소매업,남성,25,5983500
2017-01-01,서귀포시,송산동,관광 민예품 및 선물용품 소매업,남성,293,10063800
2017-01-01,서귀포시,송산동,기타음식료품위주종합소매업,남성,1576,91420220
2017-01-01,제주시,이호동,과실 및 채소 소매업,남성,12,7677700
2017-01-01,제주시,이호동,화장품 및 방향제 소매업,여성,4,1200000
2017-01-01,제주시,이호동,한식 음식점업,여성,695,31880500
2017-01-01,제주시,이호동,슈퍼마켓,남성,821,13702860
2017-01-01,제주시,이호동,수산물 소매업,남성,29,7956000
2017-01-01,제주시,이호동,서양식 음식점업,남성,142,1936700
2017-01-01,제주시,이호동,빵 및 과자류 소매업,남성,141,1380460
2017-01-01,제주시,이호동,비알콜 음료점업,남성,71,681130
2017-01-01,제주시,이호동,기타음식료품위주종합소매업,남성,4,115000
2017-01-01,제주시,이호동,여관업,여성,19,3099000
2017-01-01,제주시,이호동,욕탕업,여성,65,1513000
2017-01-01,제주시,이호동,육류 소매업,여성,16,1467000
2017-01-01,제주시,이호동,일식 음식점업,여성,5,481000
2017-01-01,제주시,이호동,자동차 임대업,여성,304,23299730
2017-01-01,제주시,이호동,중식 음식점업,여성,165,4420000
2017-01-01,제주시,이호동,슈퍼마켓,여성,355,7682080
2017-01-01,제주시,이호동,차량용 가스 충전업,여성,21,1278100
2017-01-01,제주시,이호동,체인화 편의점,여성,1760,14331330
2017-01-01,서귀포시,송산동,건강보조식품 소매업,남성,86,14218160
2017-01-01,서귀포시,서홍동,수산물 소매업,여성,27,1592000
2017-01-01,서귀포시,서홍동,서양식 음식점업,여성,405,6712300
2017-01-01,서귀포시,서홍동,빵 및 과자류 소매업,여성,209,1915500
2017-01-01,서귀포시,예래동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,479,7005100
2017-01-01,서귀포시,예래동,체인화 편의점,남성,7460,80178750
2017-01-01,서귀포시,예래동,차량용 주유소 운영업,남성,3315,197149718
2017-01-01,서귀포시,예래동,차량용 가스 충전업,남성,58,6204000
2017-01-01,서귀포시,예래동,중식 음식점업,남성,112,2947000
2017-01-01,서귀포시,예래동,전시 및 행사 대행업,남성,1958,67068300
2017-01-01,서귀포시,예래동,한식 음식점업,남성,5153,355317560
2017-01-01,서귀포시,예래동,일식 음식점업,남성,77,8677000
2017-01-01,서귀포시,예래동,육류 소매업,남성,10,348000
2017-01-01,서귀포시,예래동,욕탕업,남성,116,2832400
2017-01-01,서귀포시,예래동,여관업,남성,460,59846806
2017-01-01,서귀포시,예래동,스포츠 및 레크레이션 용품 임대업,남성,112,8355150
2017-01-01,서귀포시,예래동,과실 및 채소 소매업,남성,127,13633350
2017-01-01,서귀포시,예래동,관광 민예품 및 선물용품 소매업,남성,214,3583800
2017-01-01,서귀포시,예래동,일반유흥 주점업,남성,199,9359000
2017-01-01,서귀포시,예래동,그외 기타 분류안된 오락관련 서비스업,남성,45,2291500
2017-01-01,서귀포시,예래동,호텔업,남성,1991,498138618
2017-01-01,서귀포시,예래동,휴양콘도 운영업,남성,100,28619500
2017-01-01,서귀포시,영천동,중식 음식점업,남성,333,10342500
2017-01-01,서귀포시,영천동,전시 및 행사 대행업,남성,155,3646100
2017-01-01,서귀포시,영천동,육류 소매업,남성,432,36752556
2017-01-01,서귀포시,영천동,여관업,남성,42,1712700
2017-01-01,서귀포시,영천동,스포츠 및 레크레이션 용품 임대업,남성,31,1121500
2017-01-01,서귀포시,영천동,슈퍼마켓,남성,805,18047000
2017-01-01,서귀포시,예래동,화장품 및 방향제 소매업,남성,22,1697740
2017-01-01,서귀포시,영천동,수산물 소매업,남성,17,2597600
2017-01-01,서귀포시,영천동,기타음식료품위주종합소매업,남성,430,24504580
2017-01-01,서귀포시,영천동,휴양콘도 운영업,남성,9,1510000
2017-01-01,서귀포시,영천동,호텔업,여성,190,18782518
2017-01-01,서귀포시,영천동,휴양콘도 운영업,여성,4,514000
2017-01-01,서귀포시,예래동,골프장 운영업,남성,930,106724600
2017-01-01,서귀포시,예래동,골프장 운영업,여성,182,25077400
2017-01-01,서귀포시,영천동,서양식 음식점업,남성,104,2817300
2017-01-01,서귀포시,예래동,그외 기타 스포츠시설 운영업,남성,30,2338000
2017-01-01,서귀포시,예래동,그외 기타 종합 소매업,남성,3,1020000
2017-01-01,서귀포시,예래동,기타음식료품위주종합소매업,남성,176,5148750
2017-01-01,서귀포시,안덕면,빵 및 과자류 소매업,여성,336,7123130
2017-01-01,서귀포시,안덕면,비알콜 음료점업,여성,547,8691900
2017-01-01,서귀포시,안덕면,기타음식료품위주종합소매업,여성,1587,63774550
2017-01-01,서귀포시,안덕면,기타 주점업,여성,6,960000
2017-01-01,서귀포시,안덕면,기타 외국식 음식점업,여성,63,3783000
2017-01-01,서귀포시,안덕면,그외 기타 종합 소매업,여성,1,1000000
2017-01-01,서귀포시,안덕면,서양식 음식점업,여성,6041,161138410
2017-01-01,서귀포시,안덕면,그외 기타 스포츠시설 운영업,여성,37,1627000
2017-01-01,서귀포시,안덕면,관광 민예품 및 선물용품 소매업,여성,266,8923400
2017-01-01,서귀포시,안덕면,과실 및 채소 소매업,여성,439,20480830
2017-01-01,서귀포시,송산동,일반유흥 주점업,여성,443,60984700
2017-01-01,서귀포시,송산동,일식 음식점업,여성,2075,171312140
2017-01-01,서귀포시,송산동,전시 및 행사 대행업,여성,147,3983400
2017-01-01,서귀포시,송산동,중식 음식점업,여성,849,24618000
2017-01-01,서귀포시,안덕면,그외 기타 분류안된 오락관련 서비스업,여성,12,378000
2017-01-01,서귀포시,안덕면,수산물 소매업,여성,143,24232000
2017-01-01,서귀포시,안덕면,슈퍼마켓,여성,634,13298540
2017-01-01,서귀포시,안덕면,스포츠 및 레크레이션 용품 임대업,여성,45,2552750
2017-01-01,서귀포시,영천동,그외 기타 종합 소매업,남성,10,666990
2017-01-01,서귀포시,예래동,내항 여객 운송업,남성,7,1355000
2017-01-01,서귀포시,예래동,면세점,남성,1,13010
2017-01-01,서귀포시,예래동,비알콜 음료점업,남성,539,7173970
2017-01-01,서귀포시,예래동,빵 및 과자류 소매업,남성,92,3105150
2017-01-01,서귀포시,예래동,서양식 음식점업,남성,793,33607255
2017-01-01,서귀포시,예래동,수산물 소매업,남성,167,17103200
2017-01-01,서귀포시,예래동,슈퍼마켓,남성,424,7415220
2017-01-01,서귀포시,예래동,마사지업,남성,5,1120000
2017-01-01,서귀포시,영천동,과실 및 채소 소매업,남성,75,23157700
2017-01-01,서귀포시,영천동,골프장 운영업,남성,470,83980723
2017-01-01,서귀포시,영천동,건강보조식품 소매업,남성,4,466000
2017-01-01,서귀포시,안덕면,일식 음식점업,여성,10,704000
2017-01-01,서귀포시,안덕면,욕탕업,여성,970,23448400
2017-01-01,서귀포시,안덕면,여관업,여성,2308,42308671
2017-01-01,서귀포시,영천동,차량용 가스 충전업,남성,50,2914170
2017-01-01,서귀포시,영천동,차량용 주유소 운영업,남성,6001,412236467
2017-01-01,서귀포시,영천동,체인화 편의점,남성,1607,16161610
2017-01-01,서귀포시,영천동,한식 음식점업,남성,2201,124369000
2017-01-01,서귀포시,성산읍,그외 기타 종합 소매업,여성,2,700000
2017-01-01,서귀포시,성산읍,그외 기타 스포츠시설 운영업,여성,51,2349000
2017-01-01,서귀포시,성산읍,관광 민예품 및 선물용품 소매업,여성,1003,22981800
2017-01-01,서귀포시,성산읍,과실 및 채소 소매업,여성,820,64642000
2017-01-01,서귀포시,성산읍,건강보조식품 소매업,여성,4,192800
2017-01-01,서귀포시,성산읍,휴양콘도 운영업,남성,671,54293600
2017-01-01,서귀포시,성산읍,기타 외국식 음식점업,여성,134,7849700
2017-01-01,서귀포시,성산읍,화장품 및 방향제 소매업,남성,139,3712140
2017-01-01,서귀포시,성산읍,한식 음식점업,남성,11790,547634660
2017-01-01,서귀포시,성산읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,1696,21067430
2017-01-01,서귀포시,성산읍,체인화 편의점,남성,10364,104059230
2017-01-01,서귀포시,성산읍,차량용 주유소 운영업,남성,4062,254291863
2017-01-01,서귀포시,성산읍,차량용 가스 충전업,남성,96,7690680
2017-01-01,서귀포시,성산읍,중식 음식점업,남성,490,14815500
2017-01-01,서귀포시,성산읍,호텔업,남성,37,2610000
2017-01-01,서귀포시,성산읍,그외 기타 스포츠시설 운영업,남성,82,3862000
2017-01-01,서귀포시,성산읍,과실 및 채소 소매업,남성,734,44594100
2017-01-01,서귀포시,송산동,여관업,여성,945,73637746
2017-01-01,서귀포시,서홍동,중식 음식점업,남성,271,6522000
2017-01-01,서귀포시,서홍동,차량용 가스 충전업,남성,92,6367770
2017-01-01,서귀포시,서홍동,차량용 주유소 운영업,남성,1628,107719654
2017-01-01,서귀포시,서홍동,체인화 편의점,남성,6054,57995710
2017-01-01,서귀포시,서홍동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,202,1586000
2017-01-01,서귀포시,서홍동,한식 음식점업,남성,2896,111894470
2017-01-01,서귀포시,성산읍,건강보조식품 소매업,남성,2,25000
2017-01-01,서귀포시,서홍동,화장품 및 방향제 소매업,남성,18,299420
2017-01-01,서귀포시,서홍동,관광 민예품 및 선물용품 소매업,여성,23,635500
2017-01-01,서귀포시,서홍동,그외 기타 종합 소매업,여성,2,1080000
2017-01-01,서귀포시,서홍동,기타 외국식 음식점업,여성,233,4304200
2017-01-01,서귀포시,서홍동,기타음식료품위주종합소매업,여성,14,1109740
2017-01-01,서귀포시,서홍동,내항 여객 운송업,여성,219,18540800
2017-01-01,서귀포시,서홍동,비알콜 음료점업,여성,462,3696600
2017-01-01,서귀포시,서홍동,과실 및 채소 소매업,여성,97,3151050
2017-01-01,서귀포시,성산읍,전시 및 행사 대행업,남성,1535,133335110
2017-01-01,서귀포시,송산동,차량용 주유소 운영업,여성,4528,249513584
2017-01-01,서귀포시,성산읍,일식 음식점업,남성,233,19554700
2017-01-01,서귀포시,성산읍,기타 외국식 음식점업,남성,285,16242800
2017-01-01,서귀포시,영천동,중식 음식점업,여성,142,4822000
2017-01-01,서귀포시,영천동,전시 및 행사 대행업,여성,105,2189000
2017-01-01,서귀포시,영천동,육류 소매업,여성,406,34806485
2017-01-01,서귀포시,영천동,여관업,여성,40,1849700
2017-01-01,서귀포시,영천동,스포츠 및 레크레이션 용품 임대업,여성,2,73000
2017-01-01,서귀포시,영천동,슈퍼마켓,여성,448,9720600
2017-01-01,서귀포시,영천동,차량용 가스 충전업,여성,56,5121000
2017-01-01,서귀포시,영천동,수산물 소매업,여성,14,10187000
2017-01-01,서귀포시,영천동,기타음식료품위주종합소매업,여성,245,11204190
2017-01-01,서귀포시,영천동,그외 기타 종합 소매업,여성,4,96750
2017-01-01,서귀포시,영천동,과실 및 채소 소매업,여성,56,7523000
2017-01-01,서귀포시,영천동,한식 음식점업,여성,989,55183170
2017-01-01,서귀포시,영천동,골프장 운영업,여성,142,24309570
2017-01-01,서귀포시,영천동,호텔업,남성,277,32267920
2017-01-01,서귀포시,영천동,서양식 음식점업,여성,103,1919450
2017-01-01,서귀포시,영천동,차량용 주유소 운영업,여성,2909,167736822
2017-01-01,서귀포시,영천동,체인화 편의점,여성,639,5941230
2017-01-01,서귀포시,송산동,육류 소매업,여성,1822,124676472
